From Node ID, To Node ID, Edge Weight
8549,107,-1
8549,110,-1
8549,299,-1
8549,389,-1
8549,417,-1
8549,336,-1
8549,300,-1
8549,338,1
8549,112,-1
8549,307,-1
9249,389,-1
9249,112,-1
9249,338,1
9249,110,-1
9249,336,-1
9249,107,-1
9249,307,-1
9249,303,-1
9249,105,-1
9249,415,-1
9249,299,-1
9249,300,-1
9249,417,-1
2372,338,-1
2372,105,-1
2372,389,-1
2372,107,-1
2372,303,-1
2372,299,-1
2372,336,-1
2372,112,-1
2372,307,-1
2372,300,-1
2372,415,-1
2372,417,1
2372,110,-1
8890,389,-1
8890,300,-1
8890,105,-1
8890,110,-1
8890,417,-1
8890,338,1
8890,112,-1
8890,303,-1
8890,415,-1
8890,336,-1
8890,307,-1
8890,299,-1
8890,107,-1
7960,303,-1
7960,299,-1
7960,338,1
7960,415,-1
7960,107,-1
7960,417,-1
7960,389,-1
7960,307,-1
7960,110,-1
7960,105,-1
7960,300,-1
7960,112,-1
7960,336,-1
11538,107,-1
11538,299,-1
11538,336,-1
11538,307,-1
11538,417,-1
11538,105,-1
11538,415,-1
11538,389,1
11538,338,-1
11538,300,-1
11538,110,-1
11538,112,-1
11538,303,-1
4620,307,-1
4620,112,-1
4620,338,1
4620,336,-1
4620,417,-1
4620,105,-1
4620,303,-1
4620,107,-1
4620,110,-1
4620,415,-1
4620,299,-1
4620,300,-1
4620,389,1
3418,299,-1
3418,417,-1
3418,300,-1
3418,110,1
3418,338,1
3418,307,-1
3418,107,-1
3418,105,-1
3418,415,-1
3418,389,-1
3418,303,-1
3418,112,-1
3418,336,-1
1008,300,-1
1008,389,-1
1008,112,-1
1008,105,-1
1008,336,-1
1008,417,-1
1008,307,-1
1008,303,-1
1008,299,-1
1008,338,1
1008,415,-1
1008,107,-1
1008,110,-1
8552,415,-1
8552,110,-1
8552,300,-1
8552,417,-1
8552,307,-1
8552,389,1
8552,336,-1
8552,338,1
8552,303,-1
8552,112,1
8552,107,-1
8552,299,-1
8552,105,-1
8990,338,1
8990,417,-1
8990,336,-1
8990,112,-1
8990,303,-1
8990,415,-1
8990,300,-1
8990,299,-1
8990,307,-1
8990,107,-1
8990,389,-1
8990,105,-1
8990,110,-1
5711,336,-1
5711,389,-1
5711,299,-1
5711,415,-1
5711,110,-1
5711,112,-1
5711,107,-1
5711,303,-1
5711,300,-1
5711,417,-1
5711,105,-1
5711,338,1
5711,307,-1
12616,300,-1
12616,112,-1
12616,417,-1
12616,107,-1
12616,389,-1
12616,338,1
12616,110,-1
12616,307,-1
12616,299,-1
12616,105,-1
12616,336,-1
12616,303,-1
12616,415,-1
7430,112,-1
7430,303,-1
7430,338,1
7430,105,-1
7430,107,-1
7430,417,-1
7430,415,-1
7430,299,-1
7430,300,-1
7430,307,-1
7430,110,-1
7430,336,-1
7430,389,-1
11353,417,-1
11353,307,-1
11353,299,-1
11353,415,-1
11353,107,-1
11353,336,1
11353,300,-1
11353,389,-1
11353,112,-1
11353,303,-1
11353,105,-1
11353,110,-1
11353,338,-1
8188,336,-1
8188,417,-1
8188,105,-1
8188,415,-1
8188,110,-1
8188,338,1
8188,389,1
8188,303,-1
8188,112,-1
8188,107,-1
8188,299,-1
8188,300,-1
8188,307,-1
9506,299,-1
9506,303,-1
9506,107,-1
9506,415,1
9506,417,-1
9506,307,-1
9506,300,-1
9506,338,-1
9506,110,-1
9506,105,-1
9506,112,-1
9506,336,-1
9506,389,-1
1313,307,-1
1313,389,-1
1313,300,-1
1313,338,-1
1313,105,-1
1313,299,-1
1313,112,1
1313,417,-1
1313,110,-1
1313,336,-1
1313,303,-1
1313,107,1
1313,415,-1
7757,389,-1
7757,105,-1
7757,415,-1
7757,338,1
7757,299,-1
7757,303,-1
7757,336,-1
7757,417,-1
7757,307,-1
7757,300,-1
7757,112,-1
7757,107,-1
7757,110,-1
10722,299,-1
10722,107,-1
10722,303,-1
10722,389,-1
10722,300,-1
10722,338,1
10722,415,-1
10722,417,-1
10722,110,-1
10722,336,-1
10722,307,-1
10722,105,-1
10722,112,-1
10723,105,-1
10723,389,1
10723,307,-1
10723,303,-1
10723,415,-1
10723,336,-1
10723,299,-1
10723,417,-1
10723,107,-1
10723,110,-1
10723,300,-1
10723,338,-1
10723,112,-1
5991,112,-1
5991,299,-1
5991,105,-1
5991,110,-1
5991,107,-1
5991,300,-1
5991,415,-1
5991,307,-1
5991,338,1
5991,336,-1
5991,389,-1
5991,303,-1
5991,417,-1
11544,112,-1
11544,415,-1
11544,303,-1
11544,336,-1
11544,307,-1
11544,299,-1
11544,110,1
11544,107,-1
11544,338,-1
11544,389,-1
11544,417,-1
11544,300,-1
11544,105,-1
9624,338,-1
9624,110,-1
9624,107,-1
9624,415,1
9624,307,-1
9624,417,-1
9624,299,-1
9624,303,-1
9624,105,-1
9624,300,-1
9624,389,-1
9624,112,-1
9624,336,-1
12331,299,-1
12331,110,-1
12331,303,-1
12331,417,-1
12331,107,-1
12331,338,1
12331,300,-1
12331,336,-1
12331,105,-1
12331,307,-1
12331,389,-1
12331,415,-1
12331,112,-1
3420,107,-1
3420,110,-1
3420,417,-1
3420,299,-1
3420,105,-1
3420,338,-1
3420,415,-1
3420,303,-1
3420,307,-1
3420,300,-1
3420,112,-1
3420,336,-1
3420,389,1
8190,112,-1
8190,107,-1
8190,417,-1
8190,307,-1
8190,110,1
8190,338,-1
8190,300,-1
8190,415,-1
8190,105,-1
8190,299,-1
8190,303,-1
8190,389,-1
8190,336,-1
4427,110,-1
4427,338,-1
4427,307,-1
4427,417,-1
4427,336,-1
4427,389,-1
4427,105,-1
4427,300,-1
4427,415,-1
4427,303,-1
4427,107,-1
4427,112,-1
4427,299,1
3222,107,-1
3222,307,-1
3222,110,-1
3222,338,-1
3222,112,-1
3222,389,1
3222,336,-1
3222,300,-1
3222,303,-1
3222,415,-1
3222,105,-1
3222,417,-1
3222,299,-1
1874,336,-1
1874,389,-1
1874,112,-1
1874,417,-1
1874,307,-1
1874,338,-1
1874,105,-1
1874,107,-1
1874,415,1
1874,300,-1
1874,303,-1
1874,110,-1
1874,299,-1
3821,300,-1
3821,107,-1
3821,336,-1
3821,105,-1
3821,389,-1
3821,417,-1
3821,307,-1
3821,112,-1
3821,415,-1
3821,338,1
3821,299,-1
3821,303,-1
3821,110,-1
8554,299,-1
8554,415,1
8554,336,-1
8554,110,-1
8554,307,-1
8554,303,-1
8554,300,-1
8554,105,-1
8554,389,-1
8554,338,-1
8554,112,-1
8554,107,-1
8554,417,-1
7985,110,-1
7985,303,-1
7985,389,-1
7985,105,-1
7985,107,-1
7985,338,1
7985,299,-1
7985,417,-1
7985,307,-1
7985,336,-1
7985,112,-1
7985,415,-1
7985,300,-1
10727,389,-1
10727,105,-1
10727,303,-1
10727,415,-1
10727,112,1
10727,107,-1
10727,307,-1
10727,417,-1
10727,336,-1
10727,299,-1
10727,300,-1
10727,110,-1
10727,338,-1
5831,307,-1
5831,336,-1
5831,112,-1
5831,299,1
5831,300,-1
5831,389,-1
5831,107,-1
5831,105,-1
5831,415,1
5831,338,-1
5831,303,-1
5831,110,-1
5831,417,-1
3422,389,1
3422,417,-1
3422,300,-1
3422,299,-1
3422,110,-1
3422,415,-1
3422,105,-1
3422,112,-1
3422,338,-1
3422,303,-1
3422,107,-1
3422,307,-1
3422,336,-1
8603,112,-1
8603,303,-1
8603,417,-1
8603,107,-1
8603,110,-1
8603,415,-1
8603,105,-1
8603,307,-1
8603,389,-1
8603,299,-1
8603,338,-1
8603,336,1
8603,300,-1
8637,336,-1
8637,417,1
8637,107,-1
8637,338,-1
8637,112,-1
8637,110,1
8637,300,-1
8637,389,-1
8637,105,-1
8637,299,-1
8637,415,-1
8637,303,-1
8637,307,-1
6928,389,1
6928,299,-1
6928,336,-1
6928,307,-1
6928,303,-1
6928,417,-1
6928,105,-1
6928,300,-1
6928,107,-1
6928,112,-1
6928,415,-1
6928,110,-1
6928,338,1
8357,300,-1
8357,107,-1
8357,110,-1
8357,112,-1
8357,417,-1
8357,338,1
8357,307,-1
8357,303,-1
8357,415,-1
8357,299,-1
8357,389,1
8357,105,-1
8357,336,-1
7123,303,-1
7123,300,-1
7123,336,-1
7123,338,1
7123,417,-1
7123,415,-1
7123,110,-1
7123,105,-1
7123,299,-1
7123,307,-1
7123,389,-1
7123,112,-1
7123,107,-1
3900,110,-1
3900,415,-1
3900,112,-1
3900,303,-1
3900,389,1
3900,417,1
3900,105,-1
3900,299,-1
3900,336,-1
3900,338,-1
3900,107,-1
3900,307,-1
3900,300,-1
8994,389,-1
8994,112,-1
8994,300,-1
8994,336,-1
8994,107,-1
8994,338,1
8994,299,-1
8994,307,-1
8994,417,-1
8994,415,-1
8994,110,-1
8994,105,-1
8994,303,-1
5838,389,-1
5838,303,-1
5838,338,1
5838,417,-1
5838,415,-1
5838,110,-1
5838,105,-1
5838,336,-1
5838,307,-1
5838,112,1
5838,300,-1
5838,107,-1
5838,299,-1
8651,415,-1
8651,336,-1
8651,110,-1
8651,299,-1
8651,112,-1
8651,389,-1
8651,303,-1
8651,105,-1
8651,307,-1
8651,300,-1
8651,417,-1
8651,107,-1
8651,338,1
4431,417,-1
4431,112,-1
4431,336,-1
4431,110,-1
4431,300,-1
4431,415,-1
4431,307,-1
4431,303,-1
4431,107,-1
4431,105,-1
4431,338,1
4431,389,-1
4431,299,-1
11559,299,1
11559,389,-1
11559,338,-1
11559,336,-1
11559,300,-1
11559,105,-1
11559,415,1
11559,112,-1
11559,303,-1
11559,307,-1
11559,417,-1
11559,107,-1
11559,110,-1
5839,303,-1
5839,415,-1
5839,389,-1
5839,417,-1
5839,307,-1
5839,110,-1
5839,299,-1
5839,336,1
5839,338,-1
5839,112,-1
5839,105,-1
5839,300,-1
5839,107,-1
11246,307,-1
11246,299,-1
11246,336,-1
11246,105,-1
11246,107,-1
11246,303,-1
11246,415,-1
11246,110,-1
11246,300,-1
11246,389,-1
11246,417,-1
11246,338,1
11246,112,-1
5055,112,-1
5055,336,-1
5055,338,-1
5055,107,-1
5055,307,-1
5055,105,-1
5055,299,-1
5055,415,-1
5055,389,-1
5055,417,-1
5055,110,1
5055,303,-1
5055,300,-1
8606,417,-1
8606,307,-1
8606,389,-1
8606,110,-1
8606,300,-1
8606,338,1
8606,105,-1
8606,336,-1
8606,107,-1
8606,303,-1
8606,299,-1
8606,415,-1
8606,112,-1
8607,415,-1
8607,336,-1
8607,300,-1
8607,389,1
8607,303,-1
8607,307,-1
8607,112,-1
8607,105,-1
8607,417,1
8607,107,-1
8607,299,-1
8607,338,1
8607,110,-1
3736,303,-1
3736,300,-1
3736,389,-1
3736,307,-1
3736,112,-1
3736,336,-1
3736,105,-1
3736,107,-1
3736,417,-1
3736,299,-1
3736,415,1
3736,338,1
3736,110,-1
4364,299,-1
4364,107,-1
4364,336,-1
4364,112,-1
4364,303,-1
4364,389,-1
4364,110,-1
4364,338,1
4364,415,-1
4364,307,-1
4364,105,-1
4364,300,-1
4364,417,-1
12624,417,-1
12624,300,-1
12624,415,1
12624,303,-1
12624,107,-1
12624,105,-1
12624,307,-1
12624,299,-1
12624,389,1
12624,336,-1
12624,112,-1
12624,338,1
12624,110,-1
11358,107,-1
11358,336,-1
11358,417,-1
11358,389,1
11358,105,-1
11358,307,-1
11358,300,-1
11358,303,-1
11358,338,-1
11358,415,-1
11358,112,-1
11358,110,-1
11358,299,-1
6929,112,-1
6929,300,-1
6929,417,-1
6929,389,-1
6929,299,-1
6929,303,-1
6929,338,-1
6929,415,-1
6929,307,-1
6929,336,1
6929,105,-1
6929,110,-1
6929,107,-1
6002,417,-1
6002,300,-1
6002,415,-1
6002,112,-1
6002,299,-1
6002,389,1
6002,336,-1
6002,110,-1
6002,105,-1
6002,307,-1
6002,303,-1
6002,338,-1
6002,107,-1
12526,417,-1
12526,107,-1
12526,110,-1
12526,336,-1
12526,338,1
12526,299,-1
12526,112,-1
12526,303,-1
12526,415,-1
12526,300,-1
12526,105,-1
12526,389,-1
12526,307,-1
1688,300,-1
1688,307,-1
1688,110,-1
1688,415,-1
1688,112,-1
1688,107,-1
1688,303,-1
1688,299,-1
1688,417,-1
1688,105,-1
1688,336,-1
1688,389,1
1688,338,1
8904,107,-1
8904,110,-1
8904,307,-1
8904,112,-1
8904,389,-1
8904,338,1
8904,336,-1
8904,415,-1
8904,417,-1
8904,105,-1
8904,303,-1
8904,300,-1
8904,299,-1
4697,338,1
4697,303,-1
4697,336,-1
4697,110,-1
4697,417,-1
4697,389,1
4697,105,-1
4697,300,-1
4697,415,1
4697,299,-1
4697,307,-1
4697,107,-1
4697,112,-1
11823,299,-1
11823,303,-1
11823,389,1
11823,417,-1
11823,300,-1
11823,107,-1
11823,415,-1
11823,336,-1
11823,112,-1
11823,338,-1
11823,307,-1
11823,110,-1
11823,105,-1
4050,336,-1
4050,338,-1
4050,307,-1
4050,110,-1
4050,112,-1
4050,389,-1
4050,417,1
4050,415,-1
4050,107,-1
4050,300,-1
4050,303,-1
4050,105,-1
4050,299,-1
8272,336,-1
8272,299,-1
8272,338,-1
8272,389,1
8272,112,-1
8272,107,-1
8272,307,-1
8272,417,-1
8272,110,-1
8272,105,-1
8272,300,-1
8272,415,-1
8272,303,-1
5721,389,-1
5721,415,-1
5721,303,-1
5721,417,-1
5721,107,-1
5721,299,1
5721,338,1
5721,307,-1
5721,110,1
5721,112,-1
5721,300,-1
5721,105,1
5721,336,-1
11920,307,-1
11920,336,-1
11920,417,-1
11920,110,-1
11920,107,-1
11920,299,-1
11920,112,-1
11920,389,-1
11920,303,-1
11920,300,-1
11920,338,1
11920,105,-1
11920,415,-1
5067,300,-1
5067,107,-1
5067,307,-1
5067,336,-1
5067,389,-1
5067,338,1
5067,417,-1
5067,110,-1
5067,112,-1
5067,415,-1
5067,303,-1
5067,105,-1
5067,299,-1
3551,307,-1
3551,303,-1
3551,107,-1
3551,300,-1
3551,389,1
3551,336,-1
3551,110,-1
3551,415,-1
3551,105,-1
3551,112,-1
3551,338,1
3551,299,-1
3551,417,-1
4773,336,-1
4773,112,-1
4773,105,-1
4773,389,1
4773,415,-1
4773,299,-1
4773,107,-1
4773,303,-1
4773,300,-1
4773,307,-1
4773,338,1
4773,417,-1
4773,110,-1
1278,300,-1
1278,303,-1
1278,338,1
1278,336,-1
1278,112,-1
1278,417,-1
1278,105,-1
1278,107,-1
1278,110,-1
1278,415,-1
1278,389,-1
1278,299,-1
1278,307,-1
4774,303,-1
4774,336,-1
4774,338,1
4774,417,-1
4774,112,-1
4774,300,-1
4774,307,-1
4774,110,-1
4774,389,1
4774,105,-1
4774,415,-1
4774,299,1
4774,107,-1
5600,107,-1
5600,338,1
5600,336,-1
5600,417,-1
5600,389,-1
5600,299,-1
5600,307,-1
5600,300,-1
5600,110,-1
5600,112,-1
5600,415,-1
5600,303,-1
5600,105,-1
10333,338,1
10333,112,-1
10333,303,-1
10333,307,-1
10333,105,-1
10333,107,-1
10333,300,-1
10333,389,-1
10333,415,-1
10333,336,-1
10333,299,-1
10333,110,-1
10333,417,-1
2483,112,-1
2483,303,-1
2483,415,-1
2483,389,1
2483,105,-1
2483,107,-1
2483,336,-1
2483,110,-1
2483,338,-1
2483,417,-1
2483,300,-1
2483,307,-1
2483,299,-1
6696,338,1
6696,417,-1
6696,303,-1
6696,389,1
6696,307,-1
6696,336,-1
6696,299,-1
6696,105,-1
6696,107,-1
6696,415,-1
6696,112,-1
6696,110,-1
6696,300,-1
4105,110,-1
4105,389,-1
4105,105,-1
4105,112,-1
4105,300,-1
4105,336,-1
4105,417,-1
4105,303,-1
4105,338,-1
4105,299,-1
4105,415,1
4105,107,-1
4105,307,-1
6283,415,1
6283,303,-1
6283,107,-1
6283,336,-1
6283,110,-1
6283,307,-1
6283,417,-1
6283,299,-1
6283,389,-1
6283,300,-1
6283,112,-1
6283,338,1
6283,105,-1
5115,389,1
5115,107,-1
5115,105,-1
5115,300,-1
5115,415,-1
5115,336,-1
5115,112,-1
5115,303,-1
5115,307,-1
5115,338,-1
5115,110,-1
5115,417,-1
5115,299,-1
6931,417,-1
6931,415,-1
6931,105,-1
6931,112,-1
6931,110,-1
6931,107,-1
6931,300,-1
6931,299,-1
6931,303,-1
6931,336,-1
6931,307,-1
6931,389,-1
6931,338,1
12629,307,-1
12629,338,1
12629,112,-1
12629,107,-1
12629,105,-1
12629,417,-1
12629,300,-1
12629,110,-1
12629,389,-1
12629,303,-1
12629,336,-1
12629,415,-1
12629,299,-1
9215,112,-1
9215,389,1
9215,415,-1
9215,300,-1
9215,417,-1
9215,303,-1
9215,105,-1
9215,110,-1
9215,336,-1
9215,107,-1
9215,307,-1
9215,299,-1
9215,338,1
4699,389,-1
4699,415,-1
4699,338,1
4699,299,-1
4699,307,-1
4699,417,-1
4699,300,-1
4699,107,-1
4699,336,-1
4699,303,-1
4699,105,-1
4699,110,-1
4699,112,-1
9217,303,-1
9217,112,-1
9217,107,-1
9217,336,-1
9217,415,-1
9217,389,-1
9217,307,-1
9217,299,-1
9217,110,1
9217,417,-1
9217,300,-1
9217,338,-1
9217,105,-1
3906,417,-1
3906,338,1
3906,303,-1
3906,307,-1
3906,105,-1
3906,336,-1
3906,112,-1
3906,300,-1
3906,110,-1
3906,389,-1
3906,299,-1
3906,415,-1
3906,107,-1
12204,307,-1
12204,338,1
12204,389,1
12204,112,-1
12204,336,-1
12204,303,-1
12204,300,-1
12204,417,-1
12204,107,-1
12204,110,-1
12204,105,-1
12204,415,1
12204,299,-1
1689,389,1
1689,105,-1
1689,300,-1
1689,110,-1
1689,336,-1
1689,307,-1
1689,417,-1
1689,299,-1
1689,338,-1
1689,107,-1
1689,303,-1
1689,112,-1
1689,415,-1
12630,107,-1
12630,417,-1
12630,336,-1
12630,307,-1
12630,112,-1
12630,303,-1
12630,415,-1
12630,105,-1
12630,338,1
12630,110,-1
12630,300,-1
12630,389,-1
12630,299,-1
5726,417,-1
5726,299,-1
5726,307,-1
5726,300,-1
5726,303,-1
5726,389,1
5726,112,1
5726,415,-1
5726,107,-1
5726,336,-1
5726,105,-1
5726,338,-1
5726,110,-1
1058,415,-1
1058,307,-1
1058,336,-1
1058,299,-1
1058,300,-1
1058,389,1
1058,105,-1
1058,417,-1
1058,107,-1
1058,110,-1
1058,338,-1
1058,303,-1
1058,112,-1
1155,300,-1
1155,307,-1
1155,336,-1
1155,112,-1
1155,338,-1
1155,303,-1
1155,299,-1
1155,105,-1
1155,417,-1
1155,415,-1
1155,389,1
1155,107,-1
1155,110,-1
3552,107,-1
3552,336,-1
3552,303,-1
3552,299,-1
3552,307,-1
3552,417,-1
3552,415,1
3552,105,-1
3552,389,-1
3552,110,-1
3552,300,-1
3552,112,-1
3552,338,-1
10208,338,-1
10208,415,-1
10208,110,-1
10208,389,1
10208,299,-1
10208,307,-1
10208,417,-1
10208,303,-1
10208,112,-1
10208,300,-1
10208,105,-1
10208,336,-1
10208,107,-1
9638,389,-1
9638,112,-1
9638,105,-1
9638,300,-1
9638,303,-1
9638,307,-1
9638,107,-1
9638,110,-1
9638,338,1
9638,299,1
9638,417,1
9638,415,-1
9638,336,-1
5118,417,-1
5118,107,-1
5118,307,-1
5118,336,-1
5118,415,1
5118,300,-1
5118,299,-1
5118,112,-1
5118,338,1
5118,110,-1
5118,389,-1
5118,303,-1
5118,105,-1
2395,299,-1
2395,112,-1
2395,307,-1
2395,303,-1
2395,415,1
2395,336,-1
2395,389,1
2395,107,-1
2395,110,-1
2395,338,-1
2395,300,-1
2395,417,-1
2395,105,-1
1693,415,-1
1693,389,1
1693,110,-1
1693,338,-1
1693,112,-1
1693,336,-1
1693,303,-1
1693,299,-1
1693,300,-1
1693,105,-1
1693,107,-1
1693,417,-1
1693,307,-1
2832,336,-1
2832,105,-1
2832,303,-1
2832,415,-1
2832,307,-1
2832,417,-1
2832,110,-1
2832,300,-1
2832,389,-1
2832,107,-1
2832,338,-1
2832,112,-1
2832,299,1
3554,107,-1
3554,307,-1
3554,336,-1
3554,303,-1
3554,300,-1
3554,417,-1
3554,299,-1
3554,338,-1
3554,110,-1
3554,112,1
3554,415,-1
3554,389,-1
3554,105,-1
12634,107,-1
12634,338,-1
12634,389,-1
12634,112,-1
12634,415,1
12634,417,-1
12634,299,-1
12634,303,-1
12634,307,-1
12634,336,-1
12634,110,-1
12634,300,-1
12634,105,-1
9331,307,-1
9331,417,-1
9331,303,-1
9331,105,-1
9331,338,-1
9331,415,-1
9331,112,-1
9331,110,-1
9331,300,-1
9331,107,-1
9331,389,-1
9331,336,1
9331,299,-1
9334,110,-1
9334,415,-1
9334,338,-1
9334,417,-1
9334,303,-1
9334,107,-1
9334,307,-1
9334,336,-1
9334,299,-1
9334,300,-1
9334,105,-1
9334,112,-1
9334,389,1
11927,110,-1
11927,107,-1
11927,105,-1
11927,417,-1
11927,415,-1
11927,303,-1
11927,307,-1
11927,112,-1
11927,336,-1
11927,338,1
11927,299,-1
11927,300,-1
11927,389,-1
5382,112,-1
5382,299,-1
5382,389,-1
5382,336,-1
5382,303,-1
5382,105,-1
5382,415,-1
5382,307,-1
5382,110,1
5382,107,-1
5382,300,-1
5382,338,-1
5382,417,-1
2884,299,-1
2884,300,-1
2884,303,-1
2884,307,-1
2884,107,-1
2884,417,-1
2884,112,1
2884,389,-1
2884,105,-1
2884,338,1
2884,415,-1
2884,110,1
2884,336,-1
5459,105,-1
5459,112,-1
5459,336,-1
5459,389,-1
5459,110,-1
5459,107,-1
5459,417,-1
5459,338,1
5459,299,-1
5459,307,-1
5459,300,-1
5459,415,-1
5459,303,-1
7541,303,-1
7541,107,-1
7541,105,-1
7541,338,-1
7541,299,-1
7541,415,-1
7541,417,-1
7541,389,1
7541,110,-1
7541,112,-1
7541,300,-1
7541,307,-1
7541,336,-1
9602,307,-1
9602,303,-1
9602,107,-1
9602,336,-1
9602,417,-1
9602,299,-1
9602,415,-1
9602,110,-1
9602,105,-1
9602,389,-1
9602,112,-1
9602,338,1
9602,300,-1
3315,107,-1
3315,112,-1
3315,307,-1
3315,415,1
3315,303,-1
3315,299,-1
3315,336,-1
3315,417,-1
3315,300,-1
3315,338,-1
3315,105,-1
3315,389,-1
3315,110,-1
12635,105,-1
12635,300,-1
12635,389,1
12635,112,-1
12635,415,-1
12635,307,-1
12635,338,-1
12635,107,-1
12635,417,-1
12635,336,-1
12635,303,-1
12635,299,-1
12635,110,-1
11673,389,1
11673,110,-1
11673,338,1
11673,112,-1
11673,303,-1
11673,105,-1
11673,336,-1
11673,307,-1
11673,415,-1
11673,299,-1
11673,417,-1
11673,300,-1
11673,107,-1
4705,417,-1
4705,105,-1
4705,110,-1
4705,107,-1
4705,415,-1
4705,336,-1
4705,300,-1
4705,112,1
4705,389,-1
4705,338,-1
4705,307,-1
4705,299,-1
4705,303,-1
2447,300,-1
2447,417,-1
2447,299,-1
2447,107,-1
2447,110,-1
2447,105,-1
2447,112,-1
2447,338,1
2447,415,-1
2447,307,-1
2447,303,-1
2447,389,-1
2447,336,-1
1255,389,-1
1255,415,-1
1255,299,-1
1255,307,-1
1255,110,-1
1255,417,-1
1255,338,-1
1255,107,-1
1255,336,-1
1255,303,-1
1255,300,-1
1255,112,1
1255,105,-1
6547,300,-1
6547,110,-1
6547,303,-1
6547,105,-1
6547,336,-1
6547,299,-1
6547,307,-1
6547,338,-1
6547,112,-1
6547,107,-1
6547,415,-1
6547,389,1
6547,417,-1
1753,338,-1
1753,389,-1
1753,107,-1
1753,303,-1
1753,336,-1
1753,417,-1
1753,300,-1
1753,110,1
1753,307,-1
1753,299,-1
1753,105,-1
1753,112,-1
1753,415,-1
8918,415,-1
8918,105,-1
8918,299,-1
8918,338,1
8918,110,-1
8918,336,-1
8918,303,-1
8918,112,-1
8918,417,-1
8918,307,-1
8918,107,-1
8918,300,-1
8918,389,1
11421,417,-1
11421,303,-1
11421,107,-1
11421,389,-1
11421,299,-1
11421,307,-1
11421,112,-1
11421,415,1
11421,300,-1
11421,110,-1
11421,338,-1
11421,336,-1
11421,105,-1
1754,389,-1
1754,300,-1
1754,338,1
1754,299,-1
1754,107,-1
1754,415,-1
1754,307,-1
1754,105,-1
1754,112,-1
1754,303,-1
1754,336,-1
1754,110,-1
1754,417,-1
2736,417,-1
2736,338,1
2736,300,-1
2736,307,-1
2736,303,-1
2736,107,1
2736,415,-1
2736,110,-1
2736,112,-1
2736,299,-1
2736,105,1
2736,389,-1
2736,336,-1
2107,110,-1
2107,112,-1
2107,417,-1
2107,415,-1
2107,300,-1
2107,303,-1
2107,307,-1
2107,299,-1
2107,336,-1
2107,107,-1
2107,338,1
2107,389,-1
2107,105,-1
8319,417,-1
8319,336,-1
8319,105,-1
8319,389,-1
8319,112,-1
8319,300,-1
8319,303,-1
8319,338,-1
8319,307,-1
8319,107,-1
8319,110,-1
8319,299,-1
8319,415,1
5163,107,-1
5163,336,-1
5163,417,-1
5163,389,1
5163,303,-1
5163,307,-1
5163,110,-1
5163,112,-1
5163,300,-1
5163,415,-1
5163,299,-1
5163,338,-1
5163,105,-1
4781,336,-1
4781,300,-1
4781,338,1
4781,112,-1
4781,307,-1
4781,415,-1
4781,389,-1
4781,110,-1
4781,417,-1
4781,107,-1
4781,105,-1
4781,299,-1
4781,303,-1
11675,299,-1
11675,336,-1
11675,112,-1
11675,110,-1
11675,417,-1
11675,415,-1
11675,107,-1
11675,303,-1
11675,389,1
11675,300,-1
11675,338,-1
11675,307,-1
11675,105,-1
4230,338,1
4230,299,-1
4230,389,1
4230,300,-1
4230,417,-1
4230,336,-1
4230,303,-1
4230,105,-1
4230,415,-1
4230,112,-1
4230,110,-1
4230,307,-1
4230,107,-1
5164,415,-1
5164,300,-1
5164,417,-1
5164,338,1
5164,112,-1
5164,303,-1
5164,105,-1
5164,389,-1
5164,299,-1
5164,110,-1
5164,336,-1
5164,307,-1
5164,107,-1
4819,307,-1
4819,417,-1
4819,112,1
4819,105,-1
4819,110,-1
4819,389,-1
4819,299,-1
4819,300,-1
4819,107,-1
4819,336,-1
4819,415,-1
4819,338,-1
4819,303,-1
1203,110,-1
1203,299,-1
1203,338,1
1203,107,-1
1203,307,-1
1203,415,-1
1203,105,-1
1203,336,-1
1203,112,-1
1203,389,1
1203,417,-1
1203,300,-1
1203,303,-1
2197,112,-1
2197,415,-1
2197,300,-1
2197,338,-1
2197,389,1
2197,105,-1
2197,299,-1
2197,307,-1
2197,303,-1
2197,417,-1
2197,336,-1
2197,110,-1
2197,107,-1
9414,300,-1
9414,336,-1
9414,105,-1
9414,307,-1
9414,338,1
9414,110,-1
9414,417,-1
9414,112,-1
9414,389,-1
9414,415,-1
9414,299,-1
9414,107,-1
9414,303,-1
3431,299,-1
3431,338,-1
3431,417,-1
3431,110,-1
3431,303,-1
3431,112,-1
3431,105,-1
3431,336,-1
3431,389,1
3431,307,-1
3431,107,-1
3431,300,-1
3431,415,-1
4821,307,-1
4821,417,-1
4821,110,-1
4821,300,-1
4821,389,-1
4821,303,-1
4821,112,-1
4821,107,-1
4821,105,-1
4821,415,-1
4821,338,1
4821,299,-1
4821,336,-1
8323,307,-1
8323,299,-1
8323,107,-1
8323,300,-1
8323,415,-1
8323,336,-1
8323,389,-1
8323,303,-1
8323,110,-1
8323,417,-1
8323,112,-1
8323,105,-1
8323,338,1
9653,307,-1
9653,415,-1
9653,336,-1
9653,112,-1
9653,338,1
9653,300,-1
9653,299,-1
9653,107,-1
9653,389,1
9653,417,-1
9653,105,-1
9653,303,-1
9653,110,-1
12706,417,-1
12706,110,1
12706,300,-1
12706,338,1
12706,107,-1
12706,105,1
12706,303,-1
12706,112,1
12706,389,-1
12706,307,-1
12706,299,-1
12706,415,-1
12706,336,-1
9964,299,-1
9964,336,-1
9964,338,1
9964,300,-1
9964,112,-1
9964,415,-1
